V,I_0,I_1,I_2,I_3,I_4,I_5
2.2101499999998895,1.319596045724604e-09,8.856281580921535e-10,1.6376844143319085e-09,1.8327951257140155e-09,2.2520144089575952e-09,1.7499499165813335e-09
2.2201499999998893,1.2866596735820998e-09,8.953995052736152e-10,1.6495325725413582e-09,1.8043702515564749e-09,2.2102490249708357e-09,1.7498172928755248e-09
2.230149999999889,1.2756024288842559e-09,9.068248607086066e-10,1.6782157399164817e-09,1.8102669385578013e-09,2.162948277873325e-09,1.7460203577587753e-09
2.240149999999889,1.2645451841864121e-09,9.182502161435979e-10,1.7068989072916052e-09,1.8161636255591278e-09,2.115647530775814e-09,1.742223422642026e-09
2.2501499999998886,1.26878930415567e-09,9.332766062627983e-10,1.6925155170524847e-09,1.8247307358162695e-09,2.0544347128501985e-09,1.7548690793047384e-09
2.2601499999998884,1.2967661529974607e-09,9.538882746679722e-10,1.6113350170412094e-09,1.8374397270418082e-09,1.9716439891493707e-09,1.7930175313816861e-09
2.270149999999888,1.3247430018392512e-09,9.744999430731458e-10,1.530154517029934e-09,1.850148718267347e-09,1.888853265448543e-09,1.8311659834586341e-09
2.280149999999888,1.3522670633004883e-09,9.863819030993236e-10,1.4845950241914958e-09,1.8870216537133876e-09,1.8295995628856172e-09,1.8599681665564346e-09
2.2901499999998878,1.3790428846076188e-09,9.83837846360584e-10,1.4978999543497044e-09,1.9638259877007824e-09,1.8092412559980552e-09,1.8733254542317245e-09
2.3001499999998876,1.4058187059147494e-09,9.812937896218444e-10,1.511204884507913e-09,2.0406303216881776e-09,1.7888829491104934e-09,1.8866827419070146e-09
2.3101499999998873,1.4465730483432514e-09,9.833595548219272e-10,1.5448459734355635e-09,2.0785820630729654e-09,1.8439390052993519e-09,1.902606023702454e-09
2.320149999999887,1.5119635688818902e-09,9.935498128317113e-10,1.614328137765247e-09,2.048058793182419e-09,2.031907668242632e-09,1.9230516929253397e-09
2.330149999999887,1.5773540894205293e-09,1.0037400708414956e-09,1.6838103020949307e-09,2.0175355232918723e-09,2.2198763311859123e-09,1.943497362148225e-09
2.3401499999998867,1.633236608145429e-09,1.0134822297056256e-09,1.723627045234585e-09,2.00672301761975e-09,2.330939637664862e-09,1.9576897299926235e-09
2.3501499999998865,1.6712265470873847e-09,1.0223811357106004e-09,1.7076180822126952e-09,2.0330031028273774e-09,2.2972790312512647e-09,1.9601143577783618e-09
2.3601499999998863,1.7092164860293404e-09,1.0312800417155752e-09,1.6916091191908051e-09,2.059283188035005e-09,2.263618424837667e-09,1.9625389855640996e-09
2.370149999999886,1.716989614895661e-09,1.0442044173315652e-09,1.6723194266732957e-09,2.08712350352506e-09,2.238099199261143e-09,1.9566027600669672e-09
2.380149999999886,1.6639650656548659e-09,1.06522823180387e-09,1.6464287483028153e-09,2.1181030775353414e-09,2.2289608242853552e-09,1.9338440948311465e-09
2.3901499999998856,1.6109405164140708e-09,1.0862520462761748e-09,1.620538069932335e-09,2.1490826515456228e-09,2.2198224493095675e-09,1.9110854295953263e-09
2.4001499999998854,1.5732673387592012e-09,1.114238497070603e-09,1.6136992195995643e-09,2.1901258963842195e-09,2.2865539493661387e-09,1.9078324590379387e-09
2.410149999999885,1.5686698292233924e-09,1.1572264639794217e-09,1.647908945135704e-09,2.2528520660685686e-09,2.516752719611492e-09,1.9466059536732164e-09
2.420149999999885,1.5640723196875833e-09,1.2002144308882404e-09,1.682118670671844e-09,2.3155782357529177e-09,2.7469514898568454e-09,1.985379448308494e-09
2.430149999999885,1.5768218247388065e-09,1.2326445834069133e-09,1.731033580584002e-09,2.360915092456763e-09,2.921748493746867e-09,2.0439904599441273e-09
2.4401499999998846,1.6298555929029848e-09,1.2405567549982894e-09,1.814097739264929e-09,2.3658694582169616e-09,2.9678882395488563e-09,2.148669326676132e-09
2.4501499999998844,1.6828893610671629e-09,1.2484689265896658e-09,1.897161897945856e-09,2.370823823977161e-09,3.0140279853508456e-09,2.2533481934081366e-09
2.460149999999884,1.737646709389026e-09,1.2672560388358109e-09,1.972329755384802e-09,2.3767386054055204e-09,3.0023364578121686e-09,2.3640410015133757e-09
2.470149999999884,1.7967069816012966e-09,1.3131924784523939e-09,2.027784469162579e-09,2.385051067907676e-09,2.8462689541630834e-09,2.489747635285513e-09
2.4801499999998837,1.8557672538135676e-09,1.3591289180689768e-09,2.0832391829403558e-09,2.393363530409832e-09,2.690201450513998e-09,2.61545426905765e-09
2.4901499999998835,1.89701041313775e-09,1.4080612508325291e-09,2.1305651873519813e-09,2.410028543326334e-09,2.5450607615162506e-09,2.7098465184372655e-09
2.5001499999998833,1.8903248813321115e-09,1.465052646711466e-09,2.1560246636149987e-09,2.449162225070943e-09,2.429313607135823e-09,2.7200019182837e-09
2.510149999999883,1.883639349526473e-09,1.5220440425904026e-09,2.181484139878016e-09,2.488295906815552e-09,2.3135664527553953e-09,2.730157318130134e-09
2.520149999999883,1.8795533948943042e-09,1.5539192245441545e-09,2.205035893465964e-09,2.5358452825377998e-09,2.2249118960503454e-09,2.746361690756847e-09
2.5301499999998827,1.8830224614229936e-09,1.5128004097733425e-09,2.2230433280291474e-09,2.607852768884067e-09,2.2149952013442095e-09,2.780145890527327e-09
2.5401499999998824,1.8864915279516834e-09,1.4716815950025308e-09,2.2410507625923314e-09,2.6798602552303345e-09,2.205078506638074e-09,2.813930090297807e-09
2.5501499999998822,1.8811909991613465e-09,1.4479944049660878e-09,2.2553186828114243e-09,2.7452874527057237e-09,2.183068878738616e-09,2.837681783539218e-09
2.560149999999882,1.848271703368644e-09,1.4792059832874802e-09,2.2578094603444258e-09,2.7899908358519918e-09,2.1229740379996452e-09,2.829837325510694e-09
2.570149999999882,1.8153524075759413e-09,1.5104175616088728e-09,2.2603002378774272e-09,2.8346942189982595e-09,2.0628791972606747e-09,2.82199286748217e-09
2.5801499999998816,1.8156238578846971e-09,1.5460466106804146e-09,2.273357709274177e-09,2.877325463847152e-09,2.0628150033221598e-09,2.804921081875441e-09
2.5901499999998814,1.929566270513219e-09,1.5968045197557038e-09,2.322603769392584e-09,2.9128600934647304e-09,2.268342493572571e-09,2.7562477407553757e-09
2.600149999999881,2.043508683141741e-09,1.6475624288309931e-09,2.371849829510991e-09,2.9483947230823086e-09,2.473869983822982e-09,2.7075743996353103e-09
2.610149999999881,2.1318348820352658e-09,1.6980244051375977e-09,2.413042490942267e-09,2.97746360990446e-09,2.623267021365462e-09,2.6735243412004165e-09
2.6201499999998807,2.1243734380929775e-09,1.7473797892427378e-09,2.4241207847688007e-09,2.982354908736301e-09,2.562773408719692e-09,2.694155657359952e-09
2.6301499999998805,2.1169119941506888e-09,1.7967351733478778e-09,2.4351990785953345e-09,2.987246207568142e-09,2.5022797960739217e-09,2.714786973519487e-09
2.6401499999998803,2.116700329199992e-09,1.8439391489440782e-09,2.4679993018491076e-09,2.9985807057297387e-09,2.4370187304021593e-09,2.735725532475951e-09
2.65014999999988,2.146227553584402e-09,1.8823179590233472e-09,2.589903766229535e-09,3.0363454705317275e-09,2.3522013778263742e-09,2.757924413926033e-09
2.66014999999988,2.1757547779688124e-09,1.9206967691026162e-09,2.711808230609962e-09,3.0741102353337163e-09,2.2673840252505895e-09,2.7801232953761153e-09
2.6701499999998797,2.194832678431719e-09,1.95528192545117e-09,2.8163449009898665e-09,3.107615784690464e-09,2.1976773054457743e-09,2.815702639893779e-09
2.6801499999998795,2.1666288314227643e-09,1.972701322652165e-09,2.8422947023775937e-09,3.121848972445356e-09,2.196344111831181e-09,2.911826731666912e-09
2.6901499999998792,2.1384249844138097e-09,1.9901207198531594e-09,2.8682445037653214e-09,3.136082160200248e-09,2.1950109182165872e-09,3.0079508234400445e-09
2.700149999999879,2.131009867029725e-09,2.012175481092578e-09,2.8917335743465656e-09,3.151890944287545e-09,2.230644936210027e-09,3.0995906064433294e-09
2.710149999999879,2.2280393310230895e-09,2.0575187580451476e-09,2.902859696176084e-09,3.1756156762142446e-09,2.4520057884431904e-09,3.1687007899623997e-09
2.7201499999998786,2.325068795016454e-09,2.1028620349977174e-09,2.913985818005603e-09,3.199340408140944e-09,2.673366640676354e-09,3.2378109734814696e-09
2.7301499999998784,2.4227872623910386e-09,2.1447671709803896e-09,2.92982350702252e-09,3.2220225427169733e-09,2.857208497391735e-09,3.2961214395233084e-09
2.740149999999878,2.524379662684237e-09,2.167341302435115e-09,2.972152060559169e-09,3.238842656426757e-09,2.8300991806129624e-09,3.29371031524039e-09
2.750149999999878,2.625972062977436e-09,2.189915433889841e-09,3.014480614095818e-09,3.255662770136541e-09,2.80298986383419e-09,3.291299190957471e-09
2.7601499999998778,2.71880850564075e-09,2.2103573262630074e-09,3.0569805150734498e-09,3.2710387708908702e-09,2.783225671371314e-09,3.2895486601986535e-09
2.7701499999998775,2.7560188645319597e-09,2.217253229175445e-09,3.100568976264493e-09,3.277240406986061e-09,2.81012462162604e-09,3.2919948412404446e-09
2.7801499999998773,2.7932292234231692e-09,2.2241491320878825e-09,3.144157437455537e-09,3.283442043081251e-09,2.8370235718807653e-09,3.2944410222822356e-09
2.790149999999877,2.830539777193359e-09,2.235317316255487e-09,3.1755781138697705e-09,3.289166251948481e-09,2.8696131337037856e-09,3.2965479179814245e-09
2.800149999999877,2.8685781929357323e-09,2.277521328718351e-09,3.1186063702835646e-09,3.2914222084733483e-09,2.94354193163515e-09,3.296190087927048e-09
2.8101499999998767,2.906616608678106e-09,2.319725341181215e-09,3.0616346266973586e-09,3.293678164998216e-09,3.0174707295665144e-09,3.2958322578726713e-09
2.8201499999998765,2.935251247478672e-09,2.3585932311295428e-09,3.0190308711956888e-09,3.295740143191557e-09,3.088834007221965e-09,3.2955464146266476e-09
2.8301499999998763,2.883729882812338e-09,2.3690246482121297e-09,3.0988971093830836e-09,3.2961486870350064e-09,3.1383292787131745e-09,3.295874173223331e-09
2.840149999999876,2.832208518146004e-09,2.3794560652947163e-09,3.1787633475704784e-09,3.296557230878456e-09,3.1878245502043844e-09,3.296201931820014e-09
2.850149999999876,2.7870256337173623e-09,2.390104018894169e-09,3.2520593885161534e-09,3.296929005776e-09,3.2347765724074075e-09,3.296506703048402e-09
2.8601499999998756,2.8059318272573285e-09,2.402941397275595e-09,3.2589234351188066e-09,3.296929005776e-09,3.2560135184704258e-09,3.2965790464417688e-09
2.8701499999998754,2.824838020797295e-09,2.415778775657021e-09,3.26578748172146e-09,3.296929005776e-09,3.2772504645334436e-09,3.296651389835135e-09
2.880149999999875,2.8429124150867036e-09,2.428752692804867e-09,3.272753448235539e-09,3.296927625763637e-09,3.2968887975617274e-09,3.2965104649890842e-09
2.890149999999875,2.8507279519507164e-09,2.4434105880721967e-09,3.280976426990763e-09,3.2969092255987945e-09,3.296810903158079e-09,3.2937392318564145e-09
2.9001499999998748,2.8585434888147296e-09,2.4580684833395265e-09,3.289199405745987e-09,3.2968908254339522e-09,3.2967330087544306e-09,3.2909679987237447e-09
2.9101499999998746,2.8707235746360204e-09,2.4732451471760017e-09,3.296711339263767e-09,3.29687463328889e-09,3.296660240599776e-09,3.2884377837728153e-09
2.9201499999998743,2.951281594136515e-09,2.4965491852642263e-09,3.293083564059124e-09,3.296893033453733e-09,3.296667783679378e-09,3.2896835203366626e-09
2.930149999999874,3.03183961363701e-09,2.519853223352451e-09,3.28945578885448e-09,3.296911433618575e-09,3.2966753267589797e-09,3.29092925690051e-09
2.940149999999874,3.1082021642521304e-09,2.540230879831094e-09,3.286149068651911e-09,3.296929005776e-09,3.296686209136954e-09,3.2921875983383836e-09
