V_0,I(nA)_0,V_1,I(nA)_1,V_2,I(nA)_2,V_3,I(nA)_3,V_4,I(nA)_4,V_5,I(nA)_5,V_6,I(nA)_6,V_7,I(nA)_7,V_8,I(nA)_8,V_9,I(nA)_9,V_10,I(nA)_10,V_11,I(nA)_11,V_12,I(nA)_12,V_13,I(nA)_13,V_14,I(nA)_14,V_15,I(nA)_15,V_16,I(nA)_16,V_17,I(nA)_17,V_18,I(nA)_18,V_19,I(nA)_19,V_20,I(nA)_20,V_21,I(nA)_21,V_22,I(nA)_22,V_23,I(nA)_23,V_24,I(nA)_24,V_25,I(nA)_25,V_26,I(nA)_26,V_27,I(nA)_27,V_28,I(nA)_28,V_29,I(nA)_29,V_30,I(nA)_30,V_31,I(nA)_31,V_32,I(nA)_32,V_33,I(nA)_33,V_34,I(nA)_34,V_35,I(nA)_35,V_36,I(nA)_36,V_37,I(nA)_37,V_38,I(nA)_38,V_39,I(nA)_39,V_40,I(nA)_40,V_41,I(nA)_41,V_42,I(nA)_42,V_43,I(nA)_43,V_44,I(nA)_44,V_45,I(nA)_45,V_46,I(nA)_46,V_47,I(nA)_47,V_48,I(nA)_48,V_49,I(nA)_49,V_50,I(nA)_50,V_51,I(nA)_51,V_52,I(nA)_52,V_53,I(nA)_53,V_54,I(nA)_54,V_55,I(nA)_55,V_56,I(nA)_56,V_57,I(nA)_57,V_58,I(nA)_58,V_59,I(nA)_59
-0.892187494999999,-8.866059703554064e-10,1.8134378280000027,1.251412304878378e-08,1.2978125050000027,9.453831861013218e-10,1.3056250100000026,1.533589943973787e-08,1.2978125050000027,2.588222301460057e-09,1.2978125050000027,1.132903254118602e-09,1.2978125050000027,2.0047463288049103e-09,1.6181252050000028,4.979220813812316e-09,1.2978125050000027,2.732222996416998e-10,1.2978125050000027,1.1386887429389985e-09,1.3759375540000027,5.02155559893863e-09,1.2978125050000027,2.2650162252016994e-09,1.2978125050000027,1.2447084467017942e-09,1.2978125050000027,3.923520692325025e-09,1.2978125050000027,1.1087220639544845e-09,1.2978125050000027,1.318129633567516e-09,1.2978125050000027,1.2216017971274784e-09,1.2978125050000027,5.0975943525242675e-09,1.2978125050000027,2.8779271858812075e-09,1.4462500980000026,2.717587749320111e-09,1.2978125050000027,1.992096785881398e-09,1.6415627200000027,9.557004975590518e-09,1.2978125050000027,3.015555105885741e-09,1.5165626420000027,4.2908027891340895e-09,1.2978125050000027,7.446390981907837e-09,1.2978125050000027,1.7568383181163355e-09,1.2978125050000027,8.598392085778282e-10,1.3056250100000026,5.752366608881616e-09,1.2978125050000027,2.078612497085364e-09,1.5634376710000026,3.96832477465421e-09,1.6025001960000027,1.0209552877468502e-08,1.8056253230000028,1.1513091580285238e-08,1.4853126220000028,4.407296336071631e-09,1.4775001170000026,2.699576294453095e-09,1.2978125050000027,3.5451263277278524e-09,1.6884377500000027,1.1574617670420465e-08,1.2978125050000027,3.4248223082260615e-09
-0.892187494999999,-8.866059703554064e-10,1.823437828000003,1.2901476859726803e-08,1.307812505000003,9.730098909404629e-10,1.3156250100000029,1.4099376143711756e-08,1.307812505000003,2.5439969835671354e-09,1.307812505000003,1.0501188979476151e-09,1.307812505000003,1.982902590510967e-09,1.628125205000003,5.101921940351381e-09,1.307812505000003,2.496394571351298e-10,1.307812505000003,1.1451540492731957e-09,1.385937554000003,5.312337554110214e-09,1.307812505000003,2.311055191762229e-09,1.307812505000003,1.2427852817208066e-09,1.307812505000003,3.893810841408007e-09,1.307812505000003,1.4673322396948435e-09,1.307812505000003,1.4250541746029492e-09,1.307812505000003,1.2435260968400925e-09,1.307812505000003,5.2325375125542734e-09,1.307812505000003,3.075666183736115e-09,1.4562500980000028,3.0280652177821055e-09,1.307812505000003,1.957039179101293e-09,1.651562720000003,9.809920899134954e-09,1.307812505000003,3.135465303352316e-09,1.526562642000003,4.191022743989044e-09,1.307812505000003,7.611561476788104e-09,1.307812505000003,1.8807040751337936e-09,1.307812505000003,1.1339732270066208e-09,1.3156250100000029,6.03513448457021e-09,1.307812505000003,2.090814038560271e-09,1.5734376710000029,4.722313142341565e-09,1.612500196000003,1.0609744999293396e-08,1.815625323000003,1.3856130751560858e-08,1.495312622000003,5.049617216051523e-09,1.4875001170000028,2.399470118242136e-09,1.307812505000003,4.089962614676873e-09,1.698437750000003,1.2308413650738884e-08,1.307812505000003,3.5737009530751792e-09
-0.892187494999999,-8.866059703554064e-10,1.8334378280000032,1.3294779430990079e-08,1.3178125050000031,1.0907855226585653e-09,1.325625010000003,1.3748690276419461e-08,1.3178125050000031,2.3599626112093778e-09,1.3178125050000031,7.712138024202683e-10,1.3178125050000031,2.03123787759909e-09,1.6381252050000032,5.1992949058075685e-09,1.3178125050000031,2.5382638853599866e-10,1.3178125050000031,1.1372723599587236e-09,1.3959375540000032,5.086295186762288e-09,1.3178125050000031,2.2706035463664453e-09,1.3178125050000031,1.3215624605560696e-09,1.3178125050000031,4.071903032163198e-09,1.3178125050000031,2.6892485234649583e-09,1.3178125050000031,1.4652384087855545e-09,1.3178125050000031,1.2472434977260788e-09,1.3178125050000031,5.350911695343368e-09,1.3178125050000031,3.078725206900992e-09,1.466250098000003,3.0903174813267473e-09,1.3178125050000031,2.156067687325358e-09,1.6615627200000032,9.908265798242693e-09,1.3178125050000031,3.2019562228168594e-09,1.5365626420000031,4.029169612655242e-09,1.3178125050000031,7.99995569058966e-09,1.3178125050000031,1.8810840125724996e-09,1.3178125050000031,1.5028493753975863e-09,1.325625010000003,5.988758127839772e-09,1.3178125050000031,2.129995188871431e-09,1.583437671000003,4.794639549587373e-09,1.6225001960000032,1.0869583504830975e-08,1.8256253230000032,1.3023918810171147e-08,1.5053126220000033,7.526382414072053e-09,1.497500117000003,2.3528250410914423e-09,1.3178125050000031,4.276931870318874e-09,1.7084377500000032,1.2999816530715562e-08,1.3178125050000031,3.6602463187309827e-09
-0.892187494999999,-8.866059703554064e-10,1.843437828000003,1.250026800334111e-08,1.327812505000003,1.1257832186338164e-09,1.3356250100000029,1.4596620923430326e-08,1.327812505000003,2.5393702653076363e-09,1.327812505000003,8.371486937474861e-10,1.327812505000003,2.1595388260877435e-09,1.648125205000003,5.692611139733207e-09,1.327812505000003,2.747278912887852e-10,1.327812505000003,1.1269342519691908e-09,1.405937554000003,6.118604989727896e-09,1.327812505000003,2.2618195128765876e-09,1.327812505000003,1.2737503021898903e-09,1.327812505000003,4.547710292252966e-09,1.327812505000003,1.2523550496250217e-09,1.327812505000003,1.5584038701608887e-09,1.327812505000003,1.3189002924995966e-09,1.327812505000003,5.315428683484999e-09,1.327812505000003,3.050393731916854e-09,1.4762500980000028,3.4898355394328444e-09,1.327812505000003,2.332694238499597e-09,1.671562720000003,9.923087179903654e-09,1.327812505000003,3.3915479903317783e-09,1.546562642000003,3.847033093366446e-09,1.327812505000003,8.823940199913451e-09,1.327812505000003,1.8790923252897046e-09,1.327812505000003,1.6758251698857818e-09,1.3356250100000029,6.029712479096479e-09,1.327812505000003,2.1733555086679593e-09,1.5934376710000029,5.162231732151246e-09,1.632500196000003,1.0820959641264754e-08,1.835625323000003,1.244713514599763e-08,1.515312622000003,9.903600852363071e-09,1.5075001170000029,2.7937603027814363e-09,1.327812505000003,4.386760617815513e-09,1.718437750000003,1.3008750281302582e-08,1.327812505000003,3.733283100930188e-09
-0.892187494999999,-8.866059703554064e-10,1.8534378280000028,1.3739645050171696e-08,1.3378125050000027,1.0661012240234e-09,1.3456250100000027,1.3324067138485924e-08,1.3378125050000027,2.889179356481346e-09,1.3378125050000027,1.1705333967561185e-09,1.3378125050000027,2.000480525788742e-09,1.6581252050000028,6.159725766790462e-09,1.3378125050000027,2.8125553582307783e-10,1.3378125050000027,1.0812754112767732e-09,1.4159375540000028,6.953172342920985e-09,1.3378125050000027,2.2327080225420543e-09,1.3378125050000027,1.3001578855083573e-09,1.3378125050000027,5.163768511917502e-09,1.3378125050000027,1.4873895358025158e-09,1.3378125050000027,1.6380501399696457e-09,1.3378125050000027,1.2880884010720661e-09,1.3378125050000027,5.549239679323439e-09,1.3378125050000027,3.012757053587378e-09,1.4862500980000026,3.456607968270222e-09,1.3378125050000027,2.6821442183757165e-09,1.6815627200000027,9.941006153987708e-09,1.3378125050000027,3.3113245624646315e-09,1.5565626420000027,4.08766324240928e-09,1.3378125050000027,8.538075567926202e-09,1.3378125050000027,1.989574727241747e-09,1.3378125050000027,1.6687933099110852e-09,1.3456250100000027,6.309156177656235e-09,1.3378125050000027,2.0869301889864942e-09,1.6034376710000027,6.930204616730315e-09,1.6425001960000027,1.1364681591245379e-08,1.8456253230000028,1.1925426396212603e-08,1.5253126220000028,1.234828985618166e-08,1.5175001170000026,3.072004394217908e-09,1.3378125050000027,4.779527157666935e-09,1.7284377500000028,1.29940918189469e-08,1.3378125050000027,3.653258354365822e-09
-0.892187494999999,-8.866059703554064e-10,1.863437828000003,1.3743362511116842e-08,1.347812505000003,1.16718899037529e-09,1.355625010000003,1.4338482760177945e-08,1.347812505000003,2.9945693147544505e-09,1.347812505000003,1.5912433122169158e-09,1.347812505000003,1.8099500399855511e-09,1.668125205000003,5.39302019503988e-09,1.347812505000003,3.626811151333781e-10,1.347812505000003,1.1108476102532906e-09,1.425937554000003,6.672435295736097e-09,1.347812505000003,2.2718648892589646e-09,1.347812505000003,1.3563134575112213e-09,1.347812505000003,5.317632302718592e-09,1.347812505000003,2.4330540475016768e-09,1.347812505000003,1.551257749950727e-09,1.347812505000003,1.3341035908937358e-09,1.347812505000003,5.829789101987619e-09,1.347812505000003,2.9334578116376082e-09,1.4962500980000029,3.5577253294428822e-09,1.347812505000003,2.5599884410698895e-09,1.691562720000003,9.662868756256644e-09,1.347812505000003,3.333587562246583e-09,1.566562642000003,4.176856635123033e-09,1.347812505000003,9.966535635232134e-09,1.347812505000003,2.0379152895303106e-09,1.347812505000003,1.465371723046413e-09,1.355625010000003,6.515166005038718e-09,1.347812505000003,2.1366077152561274e-09,1.613437671000003,7.74003074891719e-09,1.652500196000003,1.143246866939385e-08,1.855625323000003,1.1353284249270023e-08,1.535312622000003,1.4780046820067086e-08,1.5275001170000029,3.081392354482071e-09,1.347812505000003,5.35009771007763e-09,1.738437750000003,1.2329998580936565e-08,1.347812505000003,3.6008047718875453e-09
-0.892187494999999,-8.866059703554064e-10,1.8734378280000032,1.323942518817515e-08,1.3578125050000032,1.1543003366290923e-09,1.3656250100000031,1.533645761938432e-08,1.3578125050000032,3.789534497335509e-09,1.3578125050000032,1.6405889608480652e-09,1.3578125050000032,1.5681736049877691e-09,1.6781252050000033,5.280261207717342e-09,1.3578125050000032,4.1991124008057447e-10,1.3578125050000032,1.1392827377185184e-09,1.4359375540000032,7.805884303497014e-09,1.3578125050000032,2.1367702367295844e-09,1.3578125050000032,1.3202084790759673e-09,1.3578125050000032,5.14957467434399e-09,1.3578125050000032,1.6504108850121017e-09,1.3578125050000032,1.5088883696459157e-09,1.3578125050000032,1.4113674664437662e-09,1.3578125050000032,5.89645964897211e-09,1.3578125050000032,2.981803677505047e-09,1.506250098000003,4.146475998708361e-09,1.3578125050000032,2.450430295655754e-09,1.7015627200000032,9.78415217916753e-09,1.3578125050000032,3.438445114020188e-09,1.5765626420000032,4.281702408154328e-09,1.3578125050000032,9.873547313254819e-09,1.3578125050000032,2.1144908281822172e-09,1.3578125050000032,1.3931447336593746e-09,1.3656250100000031,7.214982360242781e-09,1.3578125050000032,2.1460010315843793e-09,1.6234376710000031,7.803010955338681e-09,1.6625001960000032,1.1068180006927972e-08,1.8656253230000033,1.1295470459383145e-08,1.5453126220000033,1.3626793058179277e-08,1.537500117000003,2.884941477815646e-09,1.3578125050000032,5.404005225417758e-09,1.7484377500000032,1.2014333208515278e-08,1.3578125050000032,3.819521913318493e-09
-0.892187494999999,-8.866059703554064e-10,1.883437828000003,1.532956760159882e-08,1.367812505000003,1.1640113900739427e-09,1.367812505000003,3.909143706434049e-09,1.367812505000003,9.069313934605632e-10,1.367812505000003,1.6984652216329964e-09,1.688125205000003,5.495417083343162e-09,1.367812505000003,3.800444412613118e-10,1.367812505000003,1.2549044507505112e-09,1.445937554000003,9.063107995213674e-09,1.367812505000003,2.0779592187503633e-09,1.367812505000003,1.2967883788117687e-09,1.367812505000003,5.295177465339343e-09,1.367812505000003,2.9233389611588216e-09,1.367812505000003,1.6555524516127494e-09,1.367812505000003,1.4097092540773172e-09,1.367812505000003,5.65801285029013e-09,1.367812505000003,3.0279781255521566e-09,1.5162500980000029,4.226203135993898e-09,1.367812505000003,2.6035884761269736e-09,1.711562720000003,9.840433742254442e-09,1.367812505000003,3.5048820126092267e-09,1.586562642000003,4.4380379557047134e-09,1.367812505000003,9.30784770868009e-09,1.367812505000003,2.177381418941969e-09,1.367812505000003,1.278481284195941e-09,1.375625010000003,7.72578834752649e-09,1.367812505000003,2.2541520557815466e-09,1.633437671000003,6.750656003112612e-09,1.875625323000003,1.1798797165229094e-08,1.555312622000003,1.0721807378834602e-08,1.547500117000003,3.0502122674479914e-09,1.367812505000003,5.423730247738343e-09,1.758437750000003,1.2271076011996965e-08,1.367812505000003,3.895581405067342e-09
-0.892187494999999,-8.866059703554064e-10,1.8934378280000028,1.5979194367767653e-08,1.3778125050000027,1.1630925524417498e-09,1.3778125050000027,3.3918742731210856e-09,1.3778125050000027,9.463278283115166e-10,1.3778125050000027,2.1370221752365277e-09,1.6981252050000029,6.2089775287763395e-09,1.3778125050000027,3.2814959790205053e-10,1.3778125050000027,1.4587196444450386e-09,1.4559375540000028,9.099333555820928e-09,1.3778125050000027,2.0045586662604455e-09,1.3778125050000027,1.2815505850397138e-09,1.3778125050000027,5.188537957101229e-09,1.3778125050000027,2.7854924378064748e-09,1.3778125050000027,1.926764122545619e-09,1.3778125050000027,1.4315947847246927e-09,1.3778125050000027,5.919656324294516e-09,1.3778125050000027,3.1264058144814635e-09,1.5262500980000027,4.478813746001691e-09,1.3778125050000027,2.7966016609569975e-09,1.7215627200000028,1.0098860486984563e-08,1.3778125050000027,3.549187610250455e-09,1.5965626420000028,4.42201018145603e-09,1.3778125050000027,9.672960622704835e-09,1.3778125050000027,2.2098675890691507e-09,1.3778125050000027,1.4046565105582503e-09,1.3856250100000027,7.364297685067255e-09,1.3778125050000027,2.3010104197882007e-09,1.6434376710000027,5.250753372339033e-09,1.8856253230000029,1.1212556899673813e-08,1.5653126220000029,9.969200064518606e-09,1.5575001170000027,3.1240498439830813e-09,1.3778125050000027,4.825987632388519e-09,1.7684377500000028,1.2576595272263758e-08,1.3778125050000027,4.214313813405611e-09
-0.892187494999999,-8.866059703554064e-10,1.903437828000003,1.6841145767951e-08,1.387812505000003,1.2501518507709965e-09,1.387812505000003,3.2103511407152166e-09,1.387812505000003,6.975274186516694e-10,1.387812505000003,2.3449213995761293e-09,1.708125205000003,6.59549814418679e-09,1.387812505000003,3.394725981754244e-10,1.387812505000003,1.6676568447521247e-09,1.465937554000003,8.914562931692105e-09,1.387812505000003,1.9232588513032275e-09,1.387812505000003,1.2140347430052988e-09,1.387812505000003,4.992160516251054e-09,1.387812505000003,2.4523438234993577e-09,1.387812505000003,2.128716966243005e-09,1.387812505000003,1.4413503327752354e-09,1.387812505000003,6.214105844316169e-09,1.387812505000003,3.086208941003179e-09,1.536250098000003,4.607704066251911e-09,1.387812505000003,2.7824569472676034e-09,1.731562720000003,1.0254686900362212e-08,1.387812505000003,3.626951493959709e-09,1.606562642000003,3.937959919879758e-09,1.387812505000003,1.0322272274630416e-08,1.387812505000003,2.2621805995169666e-09,1.387812505000003,1.2457526322646277e-09,1.395625010000003,6.936125846666698e-09,1.387812505000003,2.4076848297673893e-09,1.653437671000003,4.816422581553277e-09,1.895625323000003,1.1033563575520607e-08,1.575312622000003,1.0420890197181749e-08,1.567500117000003,3.134929862804876e-09,1.387812505000003,5.1074869323611266e-09,1.778437750000003,1.3011015013005466e-08,1.387812505000003,4.7885196855612926e-09
-0.892187494999999,-8.866059703554064e-10,1.9134378280000033,1.5618913478166716e-08,1.3978125050000032,1.4101505035004415e-09,1.3978125050000032,3.253391495398199e-09,1.3978125050000032,6.68634785274006e-10,1.3978125050000032,2.4460640873845822e-09,1.7181252050000033,6.10270335931924e-09,1.3978125050000032,3.488761429359103e-10,1.3978125050000032,1.7982302683425237e-09,1.4759375540000033,8.391058285344058e-09,1.3978125050000032,2.1064919144100616e-09,1.3978125050000032,1.2753790741999765e-09,1.3978125050000032,4.917928937314081e-09,1.3978125050000032,3.1784580715512826e-09,1.3978125050000032,2.405159791364703e-09,1.3978125050000032,1.3738996915585338e-09,1.3978125050000032,6.518041593958487e-09,1.3978125050000032,3.160514228240281e-09,1.5462500980000031,4.900415671607947e-09,1.3978125050000032,2.6687741942495063e-09,1.7415627200000032,1.01626931126357e-08,1.3978125050000032,3.55841935409038e-09,1.6165626420000032,4.241582332167027e-09,1.3978125050000032,1.0094613375573882e-08,1.3978125050000032,2.406828036136284e-09,1.3978125050000032,1.0643800310266878e-09,1.4056250100000032,7.564590257445312e-09,1.3978125050000032,2.307380492979575e-09,1.6634376710000032,4.745191142501316e-09,1.9056253230000033,1.140726495253152e-08,1.5853126220000033,1.04018112225086e-08,1.5775001170000031,3.322222510922738e-09,1.3978125050000032,5.431766939582805e-09,1.7884377500000033,1.3266842605445858e-08,1.3978125050000032,4.8681175414711165e-09
-0.892187494999999,-8.866059703554064e-10,1.923437828000003,1.6867707414321605e-08,1.407812505000003,1.350063578756331e-09,1.407812505000003,3.3891902837713658e-09,1.407812505000003,8.010031076799001e-10,1.407812505000003,2.707562797884966e-09,1.728125205000003,6.192412695408909e-09,1.407812505000003,3.7949682746580375e-10,1.407812505000003,1.7442071618418494e-09,1.485937554000003,8.593680863275335e-09,1.407812505000003,2.1905526100401426e-09,1.407812505000003,1.290072680259529e-09,1.407812505000003,4.815401282674395e-09,1.407812505000003,2.6710399746124455e-09,1.407812505000003,2.5487262016904716e-09,1.407812505000003,1.4494372956850776e-09,1.407812505000003,6.660513670214979e-09,1.407812505000003,3.2439869740764867e-09,1.556250098000003,4.880983615898665e-09,1.407812505000003,2.6500716579917933e-09,1.751562720000003,9.403337818807654e-09,1.407812505000003,3.4940114242952637e-09,1.626562642000003,4.586103836252701e-09,1.407812505000003,9.936954530360747e-09,1.407812505000003,2.4372964646366726e-09,1.407812505000003,9.99143864079769e-10,1.415625010000003,7.74439325956327e-09,1.407812505000003,2.337502978885791e-09,1.673437671000003,4.589958192311123e-09,1.915625323000003,1.103353209576033e-08,1.5953126220000031,1.1518582223089883e-08,1.587500117000003,3.4835143731499843e-09,1.407812505000003,5.591035868380782e-09,1.798437750000003,1.2547245204340535e-08,1.407812505000003,4.744353020148349e-09
-0.892187494999999,-8.866059703554064e-10,1.9334378280000029,1.639162466187685e-08,1.4178125050000028,1.4510737379158605e-09,1.4178125050000028,3.3180565853069886e-09,1.4178125050000028,1.1046340158195407e-09,1.4178125050000028,2.45261198700392e-09,1.738125205000003,5.756415248905447e-09,1.4178125050000028,4.139051336014688e-10,1.4178125050000028,1.845274645659749e-09,1.4959375540000028,8.244095888962052e-09,1.4178125050000028,2.1722990683928698e-09,1.4178125050000028,1.309405444708658e-09,1.4178125050000028,4.412743658135783e-09,1.4178125050000028,2.2002934619239445e-09,1.4178125050000028,2.508070565354712e-09,1.4178125050000028,1.5070901075611486e-09,1.4178125050000028,6.5669382075914835e-09,1.4178125050000028,3.37690587728155e-09,1.5662500980000027,5.294057119772251e-09,1.4178125050000028,2.710296020309933e-09,1.7615627200000028,9.07317242325883e-09,1.4178125050000028,3.538146022106424e-09,1.6365626420000028,4.522642816960101e-09,1.4178125050000028,1.0655740915697874e-08,1.4178125050000028,2.3883877162756785e-09,1.4178125050000028,1.1548213299706412e-09,1.4256250100000027,8.146811407575818e-09,1.4178125050000028,2.4265720870264146e-09,1.6834376710000027,4.832613826330453e-09,1.9256253230000029,1.2447215079500985e-08,1.605312622000003,1.4250486381773004e-08,1.5975001170000027,3.63539741431578e-09,1.4178125050000028,5.7069642613461226e-09,1.8084377500000028,1.412189252808831e-08,1.4178125050000028,4.966186551780078e-09
