# Single Point Spectroscopy       
# 
# Sample                          Polesi_dopada
# Data set                        22/01/2024
# Creation Comment                
# Ramp start value                -3.000e+000 V
# Ramp end value                  3.000e+000 V
# Raster time                     1.000e-001 seconds
# Varied-Z spectroscopy           No
# Automatic ramp reversal         Yes
# Channel name and data unit      I(V) [A]
# Sample position                 -5.625e+001, -9.805e+001 [nm]
# 
# 
# Ramp value [V]                             I(V)
# --------------             --------------------
    2.39698e+000              1.816206988405e-009
    2.36683e+000              1.868368942804e-009
    2.33668e+000              1.803916669187e-009
    2.30653e+000              1.692163296250e-009
    2.27638e+000              1.576840283914e-009
    2.24623e+000              1.513154597399e-009
    2.21608e+000              1.526707036844e-009
    2.18593e+000              1.512596341167e-009
    2.15578e+000              1.534931084264e-009
    2.12563e+000              1.313292947803e-009
    2.09548e+000              1.392418456813e-009
    2.06533e+000              1.087133260427e-009
    2.03518e+000              1.048819881632e-009
    2.00502e+000              1.084981887309e-009
    1.97487e+000              1.079577425822e-009
    1.94472e+000              1.024952627580e-009
    1.91457e+000              9.897547497931e-010
    1.88442e+000              8.644199617127e-010
    1.85427e+000              8.650143619550e-010
    1.82412e+000              8.023854141062e-010
    1.79397e+000              7.538819821755e-010
    1.76382e+000              7.397553178537e-010
    1.73367e+000              6.547941171639e-010
    1.70352e+000              5.893146317531e-010
    1.67337e+000              5.453977445536e-010
    1.64322e+000              5.272281173441e-010
    1.61307e+000              4.816844241915e-010
    1.58291e+000              4.850239928860e-010
    1.55276e+000              4.860435880615e-010
    1.52261e+000              4.689194534520e-010
    1.49246e+000              4.506016698834e-010
    1.46231e+000              3.874487950896e-010
    1.43216e+000              3.404856611512e-010
    1.40201e+000              3.417082765976e-010
    1.37186e+000              3.247150200917e-010
    1.34171e+000              2.930253497833e-010
    1.31156e+000              3.240158157297e-010
    1.28141e+000              2.742234173331e-010
    1.25126e+000              2.716824144850e-010
    1.22111e+000              2.835610171602e-010
    1.19095e+000              2.614413924917e-010
    1.16080e+000              2.101672646912e-010
    1.13065e+000              2.170767445335e-010
    1.10050e+000              2.023739715224e-010
    1.07035e+000              1.867703725357e-010
    1.04020e+000              1.711738758425e-010
    1.01005e+000              1.316870173116e-010
    9.79899e-001              1.295169734220e-010
    9.49749e-001              1.285162347896e-010
    9.19598e-001              1.384171097412e-010
    8.89447e-001              1.075898522259e-010
    8.59296e-001              9.892559004230e-011
    8.29146e-001              8.619350080273e-011
    7.98995e-001              8.127282126094e-011
    7.68844e-001              9.052523962564e-011
    7.38693e-001              8.420022357025e-011
    7.08543e-001              7.481206480989e-011
    6.78392e-001              7.214579691156e-011
    6.48241e-001              5.935799781036e-011
    6.18090e-001              5.201156725017e-011
    5.87940e-001              4.873218074339e-011
    5.57789e-001              4.523703098341e-011
    5.27638e-001              4.296731701423e-011
    4.97487e-001              3.734391881093e-011
    4.67337e-001              2.803507820583e-011
    4.37186e-001              2.714900952484e-011
    4.07035e-001              2.551867852511e-011
    3.76884e-001              1.922973585640e-011
    3.46733e-001              1.679127870299e-011
    3.16583e-001              1.593369135484e-011
    2.86432e-001              1.370768888516e-011
    2.56281e-001              1.018603525753e-011
    2.26130e-001              9.000480395075e-012
    1.95980e-001              7.403354843385e-012
    1.65829e-001              4.858810060323e-012
    1.35678e-001              3.632271924800e-012
    1.05527e-001              3.640171038456e-012
    7.53767e-002              2.146189948121e-012
    4.52260e-002              1.338329401177e-012
    1.50752e-002              5.600863083719e-013
   -1.50755e-002             -3.472923235508e-013
   -4.52263e-002             -1.400269506397e-012
   -7.53770e-002             -2.260574333884e-012
   -1.05528e-001             -3.312324812782e-012
   -1.35679e-001             -4.595220706149e-012
   -1.65829e-001             -5.620848071565e-012
   -1.95980e-001             -7.885231482413e-012
   -2.26131e-001             -9.016539623228e-012
   -2.56282e-001             -1.238969298471e-011
   -2.86432e-001             -1.854198789601e-011
   -3.16583e-001             -2.199374089280e-011
   -3.46734e-001             -2.526536492754e-011
   -3.76885e-001             -2.726108789142e-011
   -4.07035e-001             -3.818570332587e-011
   -4.37186e-001             -4.500302991269e-011
   -4.67337e-001             -4.778203021499e-011
   -4.97488e-001             -5.479879829072e-011
   -5.27638e-001             -6.297006212895e-011
   -5.57789e-001             -6.041410239738e-011
   -5.87940e-001             -6.382265361396e-011
   -6.18091e-001             -7.904996922493e-011
   -6.48241e-001             -9.397815023792e-011
   -6.78392e-001             -9.273754262182e-011
   -7.08543e-001             -1.112495031388e-010
   -7.38694e-001             -1.030718017917e-010
   -7.68844e-001             -1.058624319843e-010
   -7.98995e-001             -1.335448750259e-010
   -8.29146e-001             -1.636662972225e-010
   -8.59297e-001             -1.971629224049e-010
   -8.89447e-001             -2.430550854555e-010
   -9.19598e-001             -2.660082101652e-010
   -9.49749e-001             -2.942706738382e-010
   -9.79900e-001             -3.372635796818e-010
   -1.01005e+000             -4.080335628657e-010
   -1.04020e+000             -4.065088389470e-010
   -1.07035e+000             -4.267593122413e-010
   -1.10050e+000             -4.630635940829e-010
   -1.13065e+000             -4.958426818972e-010
   -1.16080e+000             -5.510206545318e-010
   -1.19095e+000             -4.816364414900e-010
   -1.22111e+000             -4.920821587656e-010
   -1.25126e+000             -6.425192476605e-010
   -1.28141e+000             -6.594033198386e-010
   -1.31156e+000             -8.338622029177e-010
   -1.34171e+000             -9.012636048607e-010
   -1.37186e+000             -7.646889522490e-010
   -1.40201e+000             -9.561301052340e-010
   -1.43216e+000             -1.044799047009e-009
   -1.46231e+000             -1.124800593055e-009
   -1.49246e+000             -1.083962028063e-009
   -1.52261e+000             -9.345199925876e-010
   -1.55276e+000             -9.673530722639e-010
   -1.58291e+000             -1.079813648471e-009
   -1.61307e+000             -1.129269455578e-009
   -1.64322e+000             -1.236423522378e-009
   -1.67337e+000             -1.423036397795e-009
   -1.70352e+000             -1.603567066238e-009
   -1.73367e+000             -1.771531399399e-009
   -1.76382e+000             -1.768066401377e-009
   -1.79397e+000             -1.510358048629e-009
   -1.82412e+000             -1.462247198808e-009
   -1.85427e+000             -1.708625353100e-009
   -1.88442e+000             -2.089544917400e-009
   -1.91457e+000             -2.147498954845e-009
   -1.94472e+000             -2.320713935556e-009
   -1.97487e+000             -2.440285148024e-009
   -2.00503e+000             -2.645725429573e-009
   -2.03518e+000             -2.725601474133e-009
   -2.06533e+000             -2.664942697266e-009
   -2.09548e+000             -2.610777856197e-009
   -2.12563e+000             -2.517101877379e-009
   -2.15578e+000             -2.682839679927e-009
   -2.18593e+000             -2.803535428331e-009
   -2.21608e+000             -3.159210652089e-009
   -2.24623e+000             -3.286662227605e-009
   -2.27638e+000             -3.288989240471e-009
   -2.30653e+000             -3.296500741780e-009
   -2.33668e+000             -3.297029623135e-009
   -2.36683e+000             -3.297029623135e-009
   -2.39698e+000             -3.297029623135e-009
   -2.42714e+000             -3.297029623135e-009
   -2.45729e+000             -3.297029623135e-009
   -2.48744e+000             -3.297029623135e-009
   -2.51759e+000             -3.297029623135e-009
   -2.54774e+000             -3.297029623135e-009
   -2.57789e+000             -3.297029623135e-009
   -2.60804e+000             -3.297029623135e-009
   -2.63819e+000             -3.297029623135e-009
   -2.66834e+000             -3.297029623135e-009
   -2.69849e+000             -3.297029623135e-009
   -2.72864e+000             -3.297029623135e-009
   -2.75879e+000             -3.297029623135e-009
   -2.78894e+000             -3.297029623135e-009
   -2.81910e+000             -3.297029623135e-009
   -2.84925e+000             -3.297029623135e-009
   -2.87940e+000             -3.297029623135e-009
   -2.90955e+000             -3.297029623135e-009
   -2.93970e+000             -3.297029623135e-009
   -2.96985e+000             -3.297029623135e-009
   -3.00000e+000             -3.297029623135e-009
